game_id,game_key,turn,player,card_index,was_playable,posterior_p_life_loss,num_candidates,life_tokens,info_tokens,hints_on_card,hint_types_on_card,cards_in_deck,final_score,game_end_reason,data_source,subject_type,partner_type,skill_level,actual_color,actual_rank,fireworks_sum,individual_skill,pair_type
1757359,1757359,40,e446b6c7fcd8e39e,2,True,0.0,1,2,3,2,2,15,25,perfect,hanab_live,human,human,intermediate,2,3,15,,
1757359,1757359,41,clanker1,1,True,0.0,1,2,3,2,2,14,25,perfect,hanab_live,human,human,beginner,0,5,16,,
1757359,1757359,42,e446b6c7fcd8e39e,0,True,0.0,1,2,4,3,2,13,25,perfect,hanab_live,human,human,intermediate,2,4,17,,
1757359,1757359,43,clanker1,1,True,0.0,1,2,4,1,1,12,25,perfect,hanab_live,human,human,beginner,2,5,18,,
1757359,1757359,50,e446b6c7fcd8e39e,4,True,0.5,2,2,7,1,1,7,25,perfect,hanab_live,human,human,intermediate,3,4,19,,
1757359,1757359,51,clanker1,0,True,0.0,1,2,7,1,1,6,25,perfect,hanab_live,human,human,beginner,3,5,20,,
1757359,1757359,53,clanker1,4,True,0.75,6,2,7,0,0,5,25,perfect,hanab_live,human,human,beginner,4,2,21,,
1757359,1757359,54,e446b6c7fcd8e39e,1,True,0.0,1,2,7,1,1,4,25,perfect,hanab_live,human,human,intermediate,4,3,22,,
1757359,1757359,56,e446b6c7fcd8e39e,4,True,0.8,5,2,6,0,0,3,25,perfect,hanab_live,human,human,intermediate,4,4,23,,
1757359,1757359,58,e446b6c7fcd8e39e,0,True,0.0,1,2,7,1,1,1,25,perfect,hanab_live,human,human,intermediate,4,5,24,,
1757360,1757360,2,clanker6,1,True,0.0,5,3,6,1,1,40,0,truncated,hanab_live,human,human,beginner,1,1,0,,
1757360,1757360,4,clanker6,0,True,0.1538461538461538,5,3,5,1,1,39,0,truncated,hanab_live,human,human,beginner,3,1,1,,
1757360,1757360,6,clanker6,0,True,0.3333333333333333,5,3,6,1,1,37,0,truncated,hanab_live,human,human,beginner,4,1,2,,
1757360,1757360,12,clanker6,4,True,0.625,5,3,7,1,1,33,0,truncated,hanab_live,human,human,beginner,2,1,3,,
1757361,1757361,3,ee915ff623ed43b2,1,True,0.0,4,3,5,1,1,40,0,truncated,hanab_live,human,human,expert,3,1,0,,
1757361,1757361,6,27797c996dc95a07,0,True,0.0,4,3,3,1,1,39,0,truncated,hanab_live,human,human,expert,2,1,1,,
1757361,1757361,7,ee915ff623ed43b2,4,True,0.6666666666666666,5,3,3,1,1,38,0,truncated,hanab_live,human,human,expert,0,1,2,,
1757361,1757361,10,27797c996dc95a07,1,True,0.4285714285714285,4,3,1,1,1,37,0,truncated,hanab_live,human,human,expert,0,2,3,,
1757361,1757361,11,ee915ff623ed43b2,1,True,0.0,1,3,1,2,2,36,0,truncated,hanab_live,human,human,expert,4,1,4,,
1757361,1757361,12,27797c996dc95a07,0,True,0.3333333333333333,4,3,1,1,1,35,0,truncated,hanab_live,human,human,expert,2,2,5,,
1757361,1757361,15,ee915ff623ed43b2,1,True,0.6,3,3,1,1,1,33,0,truncated,hanab_live,human,human,expert,2,3,6,,
1757361,1757361,17,ee915ff623ed43b2,2,True,0.6666666666666666,4,3,0,1,1,32,0,truncated,hanab_live,human,human,expert,3,2,7,,
1757361,1757361,23,ee915ff623ed43b2,3,True,0.7142857142857143,5,3,1,1,1,28,0,truncated,hanab_live,human,human,expert,4,2,8,,
1757363,1757363,2,e446b6c7fcd8e39e,1,True,0.0,5,3,6,1,1,40,0,strikeout,hanab_live,human,human,intermediate,1,1,0,,
1757363,1757363,3,clanker1,3,True,0.1538461538461538,5,3,6,1,1,39,0,strikeout,hanab_live,human,human,beginner,2,1,1,,
1757363,1757363,4,e446b6c7fcd8e39e,0,True,0.3076923076923077,5,3,6,1,1,38,0,strikeout,hanab_live,human,human,intermediate,3,1,2,,
