game_id,turn,hinter,target_player,hint_type,hint_value,cards_touched,playable_cards_touched,candidates_before,candidates_after,disambiguation_power,next_action_by_target,data_source,hinter_type,partner_type
1760024,0,a9006ba0273094f6,c67f82d84df38b7b,color,3,2,0,125,70,0.44,hint,hanab_live,human,human
1760024,1,c67f82d84df38b7b,a9006ba0273094f6,color,3,2,0,125,70,0.44,play,hanab_live,human,human
1760024,3,c67f82d84df38b7b,a9006ba0273094f6,color,0,1,0,75,50,0.3333333333333333,play,hanab_live,human,human
1760024,5,c67f82d84df38b7b,a9006ba0273094f6,color,1,1,1,55,40,0.2727272727272727,play,hanab_live,human,human
1760024,7,c67f82d84df38b7b,a9006ba0273094f6,rank,1,2,2,42,16,0.6190476190476191,play,hanab_live,human,human
1760024,10,a9006ba0273094f6,c67f82d84df38b7b,rank,2,1,0,75,57,0.24,hint,hanab_live,human,human
1760024,11,c67f82d84df38b7b,a9006ba0273094f6,rank,4,2,0,36,26,0.2777777777777778,play,hanab_live,human,human
1760024,13,c67f82d84df38b7b,a9006ba0273094f6,color,2,1,0,48,25,0.4791666666666667,play,hanab_live,human,human
1760024,17,c67f82d84df38b7b,a9006ba0273094f6,color,0,2,0,64,38,0.40625,play,hanab_live,human,human
1760024,22,a9006ba0273094f6,c67f82d84df38b7b,rank,5,3,1,82,32,0.6097560975609756,play,hanab_live,human,human
1760024,26,a9006ba0273094f6,c67f82d84df38b7b,color,4,1,0,45,28,0.3777777777777777,play,hanab_live,human,human
1760024,28,a9006ba0273094f6,c67f82d84df38b7b,color,0,1,0,31,24,0.2258064516129032,play,hanab_live,human,human
1760024,30,a9006ba0273094f6,c67f82d84df38b7b,color,1,1,1,27,21,0.2222222222222222,play,hanab_live,human,human
1760024,38,a9006ba0273094f6,c67f82d84df38b7b,rank,3,2,0,33,19,0.4242424242424242,discard,hanab_live,human,human
1760024,40,a9006ba0273094f6,c67f82d84df38b7b,color,4,2,1,22,12,0.4545454545454545,play,hanab_live,human,human
1760024,43,c67f82d84df38b7b,a9006ba0273094f6,rank,3,1,1,36,21,0.4166666666666667,discard,hanab_live,human,human
1760024,45,c67f82d84df38b7b,a9006ba0273094f6,color,4,1,1,23,18,0.217391304347826,play,hanab_live,human,human
1760024,48,a9006ba0273094f6,c67f82d84df38b7b,rank,1,1,0,26,15,0.4230769230769231,play,hanab_live,human,human
1760024,51,c67f82d84df38b7b,a9006ba0273094f6,color,3,1,0,27,17,0.3703703703703703,play,hanab_live,human,human
1760024,54,a9006ba0273094f6,c67f82d84df38b7b,color,1,1,0,20,12,0.4,play,hanab_live,human,human
1760025,0,f58c03ce961214e0,5f310280a62f161b,color,3,2,1,120,67,0.4416666666666666,hint,hanab_live,human,human
1760025,1,5f310280a62f161b,f58c03ce961214e0,color,1,2,1,125,70,0.44,play,hanab_live,human,human
1760025,3,5f310280a62f161b,f58c03ce961214e0,rank,2,3,1,90,42,0.5333333333333333,play,hanab_live,human,human
1760025,5,5f310280a62f161b,f58c03ce961214e0,color,4,2,1,66,28,0.5757575757575758,play,hanab_live,human,human
1760025,8,f58c03ce961214e0,5f310280a62f161b,color,1,1,1,86,57,0.3372093023255814,play,hanab_live,human,human
1760025,10,f58c03ce961214e0,5f310280a62f161b,rank,2,3,3,76,35,0.5394736842105263,play,hanab_live,human,human
1760025,12,f58c03ce961214e0,5f310280a62f161b,color,3,1,0,58,45,0.2241379310344827,discard,hanab_live,human,human
1760025,14,f58c03ce961214e0,5f310280a62f161b,color,4,3,1,67,31,0.5373134328358209,play,hanab_live,human,human
1760025,16,f58c03ce961214e0,5f310280a62f161b,rank,3,2,2,53,26,0.5094339622641509,play,hanab_live,human,human
1760025,22,f58c03ce961214e0,5f310280a62f161b,color,2,1,0,78,55,0.2948717948717949,discard,hanab_live,human,human
1760025,24,f58c03ce961214e0,5f310280a62f161b,rank,3,1,1,60,50,0.1666666666666666,play,hanab_live,human,human
1760025,28,f58c03ce961214e0,5f310280a62f161b,color,0,1,1,72,46,0.3611111111111111,play,hanab_live,human,human
1760025,31,5f310280a62f161b,f58c03ce961214e0,color,2,2,0,56,33,0.4107142857142857,play,hanab_live,human,human
1760025,33,5f310280a62f161b,f58c03ce961214e0,rank,4,1,0,48,31,0.3541666666666667,discard,hanab_live,human,human
1760025,35,5f310280a62f161b,f58c03ce961214e0,color,3,1,1,39,22,0.4358974358974359,play,hanab_live,human,human
1760025,37,5f310280a62f161b,f58c03ce961214e0,rank,5,1,0,36,23,0.3611111111111111,discard,hanab_live,human,human
1760025,42,f58c03ce961214e0,5f310280a62f161b,color,1,1,1,59,40,0.3220338983050847,play,hanab_live,human,human
1760025,46,f58c03ce961214e0,5f310280a62f161b,rank,5,2,0,53,27,0.490566037735849,discard,hanab_live,human,human
1760025,48,f58c03ce961214e0,5f310280a62f161b,color,2,3,1,29,15,0.4827586206896552,play,hanab_live,human,human
1760025,50,f58c03ce961214e0,5f310280a62f161b,color,0,2,1,23,15,0.3478260869565217,play,hanab_live,human,human
1760025,55,5f310280a62f161b,f58c03ce961214e0,rank,3,3,1,38,19,0.5,play,hanab_live,human,human
1760025,58,f58c03ce961214e0,5f310280a62f161b,rank,5,1,1,28,20,0.2857142857142857,play,hanab_live,human,human
1760025,61,5f310280a62f161b,f58c03ce961214e0,rank,5,1,1,22,14,0.3636363636363636,play,hanab_live,human,human
1760027,0,5785d4894dd80b78,0e76858cee82176b,rank,1,1,1,115,77,0.3304347826086956,hint,hanab_live,human,human
1760027,1,0e76858cee82176b,5785d4894dd80b78,rank,5,2,0,125,70,0.44,hint,hanab_live,human,human
1760027,2,5785d4894dd80b78,0e76858cee82176b,color,3,1,1,77,61,0.2077922077922078,play,hanab_live,human,human
1760027,5,0e76858cee82176b,5785d4894dd80b78,rank,5,3,0,75,55,0.2666666666666666,discard,hanab_live,human,human
1760027,8,5785d4894dd80b78,0e76858cee82176b,rank,1,1,1,86,64,0.2558139534883721,play,hanab_live,human,human
1760027,11,0e76858cee82176b,5785d4894dd80b78,rank,5,4,0,63,39,0.3809523809523809,discard,hanab_live,human,human
1760027,14,5785d4894dd80b78,0e76858cee82176b,rank,1,1,1,84,63,0.25,play,hanab_live,human,human
1760027,17,0e76858cee82176b,5785d4894dd80b78,color,3,1,0,43,31,0.2790697674418604,hint,hanab_live,human,human
1760027,18,5785d4894dd80b78,0e76858cee82176b,color,2,2,0,79,40,0.4936708860759494,discard,hanab_live,human,human
1760027,20,5785d4894dd80b78,0e76858cee82176b,rank,1,1,0,51,43,0.1568627450980392,discard,hanab_live,human,human
1760027,22,5785d4894dd80b78,0e76858cee82176b,rank,2,2,0,63,29,0.5396825396825397,play,hanab_live,human,human
1760027,24,5785d4894dd80b78,0e76858cee82176b,color,3,1,1,44,25,0.4318181818181818,play,hanab_live,human,human
1760027,26,5785d4894dd80b78,0e76858cee82176b,color,0,1,0,41,28,0.3170731707317073,hint,hanab_live,human,human
1760027,27,0e76858cee82176b,5785d4894dd80b78,color,4,1,0,30,21,0.3,discard,hanab_live,human,human
1760027,29,0e76858cee82176b,5785d4894dd80b78,rank,4,1,0,41,22,0.4634146341463415,discard,hanab_live,human,human
1760027,32,5785d4894dd80b78,0e76858cee82176b,rank,4,2,0,43,31,0.2790697674418604,discard,hanab_live,human,human
1760027,34,5785d4894dd80b78,0e76858cee82176b,rank,1,1,1,37,23,0.3783783783783784,play,hanab_live,human,human
1760027,38,5785d4894dd80b78,0e76858cee82176b,rank,2,2,1,39,22,0.4358974358974359,play,hanab_live,human,human
1760027,40,5785d4894dd80b78,0e76858cee82176b,color,2,2,1,35,20,0.4285714285714285,hint,hanab_live,human,human
1760027,41,0e76858cee82176b,5785d4894dd80b78,color,2,1,0,26,21,0.1923076923076923,hint,hanab_live,human,human
1760027,42,5785d4894dd80b78,0e76858cee82176b,rank,1,1,1,20,9,0.55,play,hanab_live,human,human
1760027,45,0e76858cee82176b,5785d4894dd80b78,color,1,2,1,22,8,0.6363636363636364,play,hanab_live,human,human
1760027,47,0e76858cee82176b,5785d4894dd80b78,color,1,2,1,22,8,0.6363636363636364,play,hanab_live,human,human
1760027,52,5785d4894dd80b78,0e76858cee82176b,color,0,2,1,45,28,0.3777777777777777,play,hanab_live,human,human
1760027,60,5785d4894dd80b78,0e76858cee82176b,rank,3,3,1,34,16,0.5294117647058824,hint,hanab_live,human,human
1760027,61,0e76858cee82176b,5785d4894dd80b78,color,0,1,1,29,26,0.1034482758620689,hint,hanab_live,human,human
1760027,62,5785d4894dd80b78,0e76858cee82176b,color,3,2,1,16,8,0.5,play,hanab_live,human,human
1760028,0,f58c03ce961214e0,5f310280a62f161b,rank,1,1,1,125,85,0.32,hint,hanab_live,human,human
1760028,1,5f310280a62f161b,f58c03ce961214e0,color,1,2,1,125,70,0.44,play,hanab_live,human,human
1760028,3,5f310280a62f161b,f58c03ce961214e0,color,4,2,1,90,45,0.5,hint,hanab_live,human,human
1760028,4,f58c03ce961214e0,5f310280a62f161b,color,1,1,1,85,56,0.3411764705882353,play,hanab_live,human,human
1760028,6,f58c03ce961214e0,5f310280a62f161b,color,2,1,1,77,45,0.4155844155844156,play,hanab_live,human,human
1760028,8,f58c03ce961214e0,5f310280a62f161b,color,3,2,1,65,40,0.3846153846153846,play,hanab_live,human,human
1760028,11,5f310280a62f161b,f58c03ce961214e0,rank,2,1,1,59,43,0.2711864406779661,play,hanab_live,human,human
1760028,14,f58c03ce961214e0,5f310280a62f161b,rank,5,1,0,79,49,0.379746835443038,discard,hanab_live,human,human
1760028,16,f58c03ce961214e0,5f310280a62f161b,color,0,2,0,67,43,0.3582089552238806,discard,hanab_live,human,human
1760028,18,f58c03ce961214e0,5f310280a62f161b,color,0,3,1,51,32,0.3725490196078431,play,hanab_live,human,human
1760028,21,5f310280a62f161b,f58c03ce961214e0,color,1,2,1,76,50,0.3421052631578947,play,hanab_live,human,human
1760028,25,5f310280a62f161b,f58c03ce961214e0,rank,5,1,0,79,53,0.3291139240506329,play,hanab_live,human,human
1760028,27,5f310280a62f161b,f58c03ce961214e0,color,3,2,1,72,43,0.4027777777777778,play,hanab_live,human,human
1760028,31,5f310280a62f161b,f58c03ce961214e0,color,1,2,0,80,48,0.4,discard,hanab_live,human,human
1760028,33,5f310280a62f161b,f58c03ce961214e0,rank,5,1,0,63,44,0.3015873015873015,discard,hanab_live,human,human
1760028,35,5f310280a62f161b,f58c03ce961214e0,rank,4,2,0,59,27,0.5423728813559322,discard,hanab_live,human,human
1760028,38,f58c03ce961214e0,5f310280a62f161b,rank,4,1,0,55,47,0.1454545454545454,discard,hanab_live,human,human
1760028,40,f58c03ce961214e0,5f310280a62f161b,color,1,1,1,46,27,0.4130434782608695,play,hanab_live,human,human
1760028,42,f58c03ce961214e0,5f310280a62f161b,color,0,2,0,39,29,0.2564102564102564,discard,hanab_live,human,human
1760028,44,f58c03ce961214e0,5f310280a62f161b,color,0,3,1,36,25,0.3055555555555556,play,hanab_live,human,human
1760028,48,f58c03ce961214e0,5f310280a62f161b,color,0,2,1,40,32,0.2,play,hanab_live,human,human
1760028,50,f58c03ce961214e0,5f310280a62f161b,rank,3,1,1,44,26,0.4090909090909091,discard,hanab_live,human,human
1760028,52,f58c03ce961214e0,5f310280a62f161b,color,4,1,1,29,22,0.2413793103448276,play,hanab_live,human,human
1760028,57,5f310280a62f161b,f58c03ce961214e0,color,4,1,1,33,26,0.2121212121212121,play,hanab_live,human,human
1760028,59,5f310280a62f161b,f58c03ce961214e0,color,2,4,1,34,19,0.4411764705882353,play,hanab_live,human,human
1760028,61,5f310280a62f161b,f58c03ce961214e0,rank,5,1,0,23,17,0.2608695652173913,play,hanab_live,human,human
1760033,0,5f310280a62f161b,f58c03ce961214e0,rank,1,2,2,120,67,0.4416666666666666,hint,hanab_live,human,human
1760033,1,f58c03ce961214e0,5f310280a62f161b,color,0,2,1,125,70,0.44,play,hanab_live,human,human
1760033,3,f58c03ce961214e0,5f310280a62f161b,rank,1,2,2,90,45,0.5,play,hanab_live,human,human
1760033,5,f58c03ce961214e0,5f310280a62f161b,color,1,1,0,66,49,0.2575757575757575,discard,hanab_live,human,human
1760033,8,5f310280a62f161b,f58c03ce961214e0,color,4,1,0,86,69,0.1976744186046511,hint,hanab_live,human,human
1760033,9,f58c03ce961214e0,5f310280a62f161b,rank,2,2,0,73,39,0.4657534246575342,discard,hanab_live,human,human
1760033,12,5f310280a62f161b,f58c03ce961214e0,color,3,2,1,92,48,0.4782608695652174,play,hanab_live,human,human
1760033,14,5f310280a62f161b,f58c03ce961214e0,rank,3,1,0,67,38,0.4328358208955223,discard,hanab_live,human,human
1760033,17,f58c03ce961214e0,5f310280a62f161b,color,3,1,1,43,31,0.2790697674418604,play,hanab_live,human,human
1760033,19,f58c03ce961214e0,5f310280a62f161b,color,2,2,1,53,26,0.5094339622641509,play,hanab_live,human,human
1760033,23,f58c03ce961214e0,5f310280a62f161b,rank,4,2,1,64,37,0.421875,play,hanab_live,human,human
1760033,26,5f310280a62f161b,f58c03ce961214e0,color,1,1,0,87,62,0.2873563218390804,discard,hanab_live,human,human
1760033,30,5f310280a62f161b,f58c03ce961214e0,color,4,2,1,73,38,0.4794520547945205,play,hanab_live,human,human
1760033,34,5f310280a62f161b,f58c03ce961214e0,rank,5,1,0,57,39,0.3157894736842105,discard,hanab_live,human,human
1760033,39,f58c03ce961214e0,5f310280a62f161b,color,0,2,1,47,28,0.4042553191489361,play,hanab_live,human,human
1760033,41,f58c03ce961214e0,5f310280a62f161b,color,2,2,0,39,20,0.4871794871794871,discard,hanab_live,human,human
1760033,44,5f310280a62f161b,f58c03ce961214e0,color,2,1,1,44,30,0.3181818181818182,hint,hanab_live,human,human
1760033,45,f58c03ce961214e0,5f310280a62f161b,rank,5,2,0,22,15,0.3181818181818182,hint,hanab_live,human,human
1760033,46,5f310280a62f161b,f58c03ce961214e0,rank,3,1,1,30,26,0.1333333333333333,play,hanab_live,human,human
1760033,48,5f310280a62f161b,f58c03ce961214e0,color,4,1,1,38,23,0.3947368421052631,play,hanab_live,human,human
1760033,51,f58c03ce961214e0,5f310280a62f161b,rank,3,1,1,21,10,0.5238095238095238,play,hanab_live,human,human
1760033,53,f58c03ce961214e0,5f310280a62f161b,rank,5,2,2,18,14,0.2222222222222222,play,hanab_live,human,human
1760033,55,f58c03ce961214e0,5f310280a62f161b,rank,5,2,2,21,17,0.1904761904761904,hint,hanab_live,human,human
1760033,56,5f310280a62f161b,f58c03ce961214e0,color,0,2,1,32,20,0.375,play,hanab_live,human,human
1760033,59,f58c03ce961214e0,5f310280a62f161b,rank,3,2,0,22,14,0.3636363636363636,play,hanab_live,human,human
1760033,63,f58c03ce961214e0,5f310280a62f161b,rank,2,1,1,20,13,0.35,play,hanab_live,human,human
1760033,65,f58c03ce961214e0,5f310280a62f161b,rank,5,2,1,18,11,0.3888888888888889,play,hanab_live,human,human
1760038,0,5785d4894dd80b78,0e76858cee82176b,rank,1,1,1,120,81,0.325,hint,hanab_live,human,human
1760038,1,0e76858cee82176b,5785d4894dd80b78,color,2,2,1,120,67,0.4416666666666666,hint,hanab_live,human,human
1760038,2,5785d4894dd80b78,0e76858cee82176b,rank,5,1,0,81,54,0.3333333333333333,hint,hanab_live,human,human
1760038,3,0e76858cee82176b,5785d4894dd80b78,rank,5,1,0,67,43,0.3582089552238806,play,hanab_live,human,human
1760038,8,5785d4894dd80b78,0e76858cee82176b,rank,1,1,1,78,55,0.2948717948717949,hint,hanab_live,human,human
1760038,9,0e76858cee82176b,5785d4894dd80b78,rank,3,2,0,83,43,0.4819277108433735,discard,hanab_live,human,human
1760038,11,0e76858cee82176b,5785d4894dd80b78,color,2,1,1,55,31,0.4363636363636363,play,hanab_live,human,human
1760038,14,5785d4894dd80b78,0e76858cee82176b,rank,4,2,2,73,36,0.5068493150684932,hint,hanab_live,human,human
1760038,15,0e76858cee82176b,5785d4894dd80b78,color,1,1,1,48,29,0.3958333333333333,hint,hanab_live,human,human
1760038,16,5785d4894dd80b78,0e76858cee82176b,color,2,3,2,36,17,0.5277777777777778,discard,hanab_live,human,human
1760038,19,0e76858cee82176b,5785d4894dd80b78,rank,2,1,1,47,26,0.4468085106382978,play,hanab_live,human,human
1760038,23,0e76858cee82176b,5785d4894dd80b78,color,4,1,1,52,38,0.2692307692307692,play,hanab_live,human,human
1760038,26,5785d4894dd80b78,0e76858cee82176b,rank,1,1,1,72,47,0.3472222222222222,play,hanab_live,human,human
1760038,29,0e76858cee82176b,5785d4894dd80b78,rank,5,2,0,59,36,0.3898305084745763,discard,hanab_live,human,human
1760038,31,0e76858cee82176b,5785d4894dd80b78,rank,5,3,0,43,27,0.3720930232558139,discard,hanab_live,human,human
1760038,34,5785d4894dd80b78,0e76858cee82176b,color,1,2,1,63,32,0.492063492063492,discard,hanab_live,human,human
1760038,36,5785d4894dd80b78,0e76858cee82176b,rank,2,1,1,40,21,0.475,play,hanab_live,human,human
1760038,38,5785d4894dd80b78,0e76858cee82176b,rank,3,2,2,34,20,0.4117647058823529,play,hanab_live,human,human
1760038,42,5785d4894dd80b78,0e76858cee82176b,color,2,1,1,48,32,0.3333333333333333,play,hanab_live,human,human
1760038,44,5785d4894dd80b78,0e76858cee82176b,color,3,3,1,44,22,0.5,discard,hanab_live,human,human
1760038,46,5785d4894dd80b78,0e76858cee82176b,rank,1,1,1,27,17,0.3703703703703703,play,hanab_live,human,human
1760038,49,0e76858cee82176b,5785d4894dd80b78,color,1,1,1,22,17,0.2272727272727272,play,hanab_live,human,human
1760038,52,5785d4894dd80b78,0e76858cee82176b,color,4,1,1,40,25,0.375,play,hanab_live,human,human
1760038,56,5785d4894dd80b78,0e76858cee82176b,rank,4,2,2,41,19,0.5365853658536586,discard,hanab_live,human,human
1760038,58,5785d4894dd80b78,0e76858cee82176b,color,0,2,2,23,18,0.217391304347826,discard,hanab_live,human,human
1760038,61,0e76858cee82176b,5785d4894dd80b78,rank,4,1,0,26,17,0.3461538461538461,discard,hanab_live,human,human
1760038,63,0e76858cee82176b,5785d4894dd80b78,rank,2,1,1,16,9,0.4375,play,hanab_live,human,human
1760038,67,0e76858cee82176b,5785d4894dd80b78,color,0,1,1,16,13,0.1875,play,hanab_live,human,human
1760040,0,c67f82d84df38b7b,a9006ba0273094f6,color,4,1,0,125,85,0.32,hint,hanab_live,human,human
1760040,1,a9006ba0273094f6,c67f82d84df38b7b,color,0,1,0,115,80,0.3043478260869565,play,hanab_live,human,human
1760040,3,a9006ba0273094f6,c67f82d84df38b7b,color,1,1,0,84,51,0.3928571428571428,play,hanab_live,human,human
1760040,5,a9006ba0273094f6,c67f82d84df38b7b,rank,4,2,0,60,31,0.4833333333333333,play,hanab_live,human,human
1760040,7,a9006ba0273094f6,c67f82d84df38b7b,rank,2,1,0,43,33,0.2325581395348837,play,hanab_live,human,human
1760040,10,c67f82d84df38b7b,a9006ba0273094f6,rank,5,2,0,86,46,0.4651162790697674,hint,hanab_live,human,human
1760040,11,a9006ba0273094f6,c67f82d84df38b7b,color,3,1,0,38,28,0.2631578947368421,play,hanab_live,human,human
1760040,13,a9006ba0273094f6,c67f82d84df38b7b,rank,3,1,1,50,26,0.48,discard,hanab_live,human,human
1760040,15,a9006ba0273094f6,c67f82d84df38b7b,rank,2,1,0,45,23,0.4888888888888889,discard,hanab_live,human,human
1760040,17,a9006ba0273094f6,c67f82d84df38b7b,color,0,1,1,34,25,0.2647058823529412,play,hanab_live,human,human
1760040,20,c67f82d84df38b7b,a9006ba0273094f6,rank,3,2,0,63,30,0.5238095238095238,discard,hanab_live,human,human
1760040,23,a9006ba0273094f6,c67f82d84df38b7b,color,3,2,0,67,40,0.4029850746268656,play,hanab_live,human,human
1760040,27,a9006ba0273094f6,c67f82d84df38b7b,color,1,3,0,60,28,0.5333333333333333,play,hanab_live,human,human
1760040,30,c67f82d84df38b7b,a9006ba0273094f6,color,4,1,0,43,29,0.3255813953488372,play,hanab_live,human,human
1760040,34,c67f82d84df38b7b,a9006ba0273094f6,rank,4,1,0,34,29,0.1470588235294117,play,hanab_live,human,human
1760041,0,5f310280a62f161b,f58c03ce961214e0,rank,1,2,2,125,70,0.44,hint,hanab_live,human,human
1760041,1,f58c03ce961214e0,5f310280a62f161b,rank,1,1,1,120,81,0.325,hint,hanab_live,human,human
1760041,2,5f310280a62f161b,f58c03ce961214e0,rank,5,1,0,70,45,0.3571428571428571,play,hanab_live,human,human
1760041,4,5f310280a62f161b,f58c03ce961214e0,color,4,2,1,65,40,0.3846153846153846,hint,hanab_live,human,human
1760041,5,f58c03ce961214e0,5f310280a62f161b,rank,2,1,0,81,52,0.3580246913580246,play,hanab_live,human,human
1760041,7,f58c03ce961214e0,5f310280a62f161b,color,0,2,1,71,41,0.4225352112676056,play,hanab_live,human,human
1760041,9,f58c03ce961214e0,5f310280a62f161b,color,3,2,1,61,27,0.5573770491803278,play,hanab_live,human,human
1760041,11,f58c03ce961214e0,5f310280a62f161b,rank,3,2,0,46,28,0.391304347826087,play,hanab_live,human,human
1760041,18,5f310280a62f161b,f58c03ce961214e0,rank,2,1,0,91,61,0.3296703296703296,discard,hanab_live,human,human
1760041,20,5f310280a62f161b,f58c03ce961214e0,rank,1,1,1,63,41,0.3492063492063492,play,hanab_live,human,human
1760041,23,f58c03ce961214e0,5f310280a62f161b,rank,5,2,0,74,31,0.581081081081081,discard,hanab_live,human,human
1760041,25,f58c03ce961214e0,5f310280a62f161b,color,0,1,1,35,16,0.5428571428571428,play,hanab_live,human,human
1760041,28,5f310280a62f161b,f58c03ce961214e0,color,4,1,1,64,43,0.328125,discard,hanab_live,human,human
1760041,30,5f310280a62f161b,f58c03ce961214e0,rank,4,2,1,47,27,0.425531914893617,play,hanab_live,human,human
1760041,37,f58c03ce961214e0,5f310280a62f161b,rank,2,1,1,41,24,0.4146341463414634,play,hanab_live,human,human
1760041,39,f58c03ce961214e0,5f310280a62f161b,color,3,3,1,38,20,0.4736842105263157,play,hanab_live,human,human
1760041,46,5f310280a62f161b,f58c03ce961214e0,rank,5,2,0,41,27,0.3414634146341463,discard,hanab_live,human,human
1760041,49,f58c03ce961214e0,5f310280a62f161b,rank,4,1,1,53,36,0.320754716981132,play,hanab_live,human,human
1760041,51,f58c03ce961214e0,5f310280a62f161b,rank,5,1,1,44,34,0.2272727272727272,play,hanab_live,human,human
1760041,54,5f310280a62f161b,f58c03ce961214e0,rank,3,1,1,24,15,0.375,play,hanab_live,human,human
1760041,56,5f310280a62f161b,f58c03ce961214e0,color,2,3,1,20,11,0.45,play,hanab_live,human,human
1760041,58,5f310280a62f161b,f58c03ce961214e0,color,0,2,1,16,9,0.4375,play,hanab_live,human,human
1760041,60,5f310280a62f161b,f58c03ce961214e0,rank,5,2,2,12,9,0.25,play,hanab_live,human,human
1760041,62,5f310280a62f161b,f58c03ce961214e0,rank,5,1,1,14,13,0.0714285714285714,play,hanab_live,human,human
1760053,0,5785d4894dd80b78,0e76858cee82176b,rank,1,1,1,120,81,0.325,play,hanab_live,human,human
1760053,2,5785d4894dd80b78,0e76858cee82176b,rank,5,1,0,100,66,0.34,hint,hanab_live,human,human
1760053,3,0e76858cee82176b,5785d4894dd80b78,rank,3,3,0,120,53,0.5583333333333333,hint,hanab_live,human,human
1760053,4,5785d4894dd80b78,0e76858cee82176b,rank,2,1,1,66,37,0.4393939393939394,hint,hanab_live,human,human
1760053,5,0e76858cee82176b,5785d4894dd80b78,color,3,2,0,53,36,0.320754716981132,discard,hanab_live,human,human
1760053,7,0e76858cee82176b,5785d4894dd80b78,color,2,1,1,59,31,0.4745762711864407,play,hanab_live,human,human
1760053,9,0e76858cee82176b,5785d4894dd80b78,rank,1,2,1,50,20,0.6,hint,hanab_live,human,human
1760053,10,5785d4894dd80b78,0e76858cee82176b,color,1,3,1,37,18,0.5135135135135135,hint,hanab_live,human,human
1760053,11,0e76858cee82176b,5785d4894dd80b78,color,0,3,1,20,8,0.6,play,hanab_live,human,human
1760053,15,0e76858cee82176b,5785d4894dd80b78,rank,5,1,0,53,28,0.4716981132075472,play,hanab_live,human,human
1760053,21,0e76858cee82176b,5785d4894dd80b78,color,1,1,1,71,46,0.352112676056338,play,hanab_live,human,human
1760053,24,5785d4894dd80b78,0e76858cee82176b,rank,4,3,1,86,44,0.4883720930232558,discard,hanab_live,human,human
1760053,26,5785d4894dd80b78,0e76858cee82176b,color,3,2,0,49,33,0.3265306122448979,discard,hanab_live,human,human
1760053,29,0e76858cee82176b,5785d4894dd80b78,rank,1,2,2,62,28,0.5483870967741935,play,hanab_live,human,human
1760053,34,5785d4894dd80b78,0e76858cee82176b,color,0,1,1,64,53,0.171875,play,hanab_live,human,human
1760053,37,0e76858cee82176b,5785d4894dd80b78,rank,4,1,0,58,38,0.3448275862068966,discard,hanab_live,human,human
1760053,39,0e76858cee82176b,5785d4894dd80b78,color,0,2,1,40,22,0.45,play,hanab_live,human,human
1760053,41,0e76858cee82176b,5785d4894dd80b78,rank,3,2,0,37,20,0.4594594594594595,discard,hanab_live,human,human
1760053,43,0e76858cee82176b,5785d4894dd80b78,rank,4,2,0,35,18,0.4857142857142857,discard,hanab_live,human,human
1760053,45,0e76858cee82176b,5785d4894dd80b78,color,3,2,1,24,10,0.5833333333333334,play,hanab_live,human,human
1760053,47,0e76858cee82176b,5785d4894dd80b78,rank,5,1,0,23,9,0.6086956521739131,play,hanab_live,human,human
1760053,50,5785d4894dd80b78,0e76858cee82176b,color,3,1,1,59,40,0.3220338983050847,play,hanab_live,human,human
1760053,52,5785d4894dd80b78,0e76858cee82176b,color,2,1,1,50,33,0.34,play,hanab_live,human,human
1760053,57,0e76858cee82176b,5785d4894dd80b78,color,2,4,1,26,11,0.5769230769230769,play,hanab_live,human,human
1760053,61,0e76858cee82176b,5785d4894dd80b78,rank,3,1,0,19,12,0.3684210526315789,discard,hanab_live,human,human
1760053,63,0e76858cee82176b,5785d4894dd80b78,color,4,3,1,17,11,0.3529411764705882,play,hanab_live,human,human
1760053,65,0e76858cee82176b,5785d4894dd80b78,color,4,2,1,13,10,0.2307692307692307,play,hanab_live,human,human
1760053,67,0e76858cee82176b,5785d4894dd80b78,rank,5,1,0,14,10,0.2857142857142857,play,hanab_live,human,human
1760060,0,a9006ba0273094f6,c67f82d84df38b7b,rank,1,3,3,115,51,0.5565217391304348,play,hanab_live,human,human
1760060,2,a9006ba0273094f6,c67f82d84df38b7b,color,1,2,1,69,38,0.4492753623188406,play,hanab_live,human,human
1760060,6,a9006ba0273094f6,c67f82d84df38b7b,rank,1,1,1,79,55,0.3037974683544304,play,hanab_live,human,human
1760060,9,c67f82d84df38b7b,a9006ba0273094f6,rank,5,2,0,120,67,0.4416666666666666,hint,hanab_live,human,human
1760060,10,a9006ba0273094f6,c67f82d84df38b7b,color,1,2,2,73,54,0.2602739726027397,discard,hanab_live,human,human
1760060,12,a9006ba0273094f6,c67f82d84df38b7b,color,0,2,0,58,33,0.4310344827586206,play,hanab_live,human,human
1760060,15,c67f82d84df38b7b,a9006ba0273094f6,rank,3,1,0,66,39,0.4090909090909091,discard,hanab_live,human,human
1760060,17,c67f82d84df38b7b,a9006ba0273094f6,color,1,1,0,49,32,0.3469387755102041,play,hanab_live,human,human
1760060,19,c67f82d84df38b7b,a9006ba0273094f6,rank,5,3,0,36,19,0.4722222222222222,hint,hanab_live,human,human
1760060,20,a9006ba0273094f6,c67f82d84df38b7b,rank,2,3,3,34,20,0.4117647058823529,discard,hanab_live,human,human
1760060,22,a9006ba0273094f6,c67f82d84df38b7b,rank,3,1,0,39,18,0.5384615384615384,play,hanab_live,human,human
1760060,24,a9006ba0273094f6,c67f82d84df38b7b,color,3,1,0,36,27,0.25,play,hanab_live,human,human
